ENSDARG00000000001	254
ENSDARG00000000002	394
ENSDARG00000000018	426
ENSDARG00000000019	1512
ENSDARG00000000068	968
ENSDARG00000000069	1102
ENSDARG00000000086	1453
ENSDARG00000000103	2882
ENSDARG00000000142	98
ENSDARG00000000151	192
ENSDARG00000000161	468
ENSDARG00000000175	116
ENSDARG00000000183	736
ENSDARG00000000189	839
ENSDARG00000000212	13050
ENSDARG00000000229	180
ENSDARG00000000241	1399
ENSDARG00000000324	775
ENSDARG00000000349	8
ENSDARG00000000369	139
ENSDARG00000000370	1650
ENSDARG00000000380	555
ENSDARG00000000394	1891
ENSDARG00000000423	79
ENSDARG00000000442	132
ENSDARG00000000460	2
ENSDARG00000000472	441
ENSDARG00000000474	4
ENSDARG00000000476	190
ENSDARG00000000489	762
ENSDARG00000000503	4842
ENSDARG00000000516	9
ENSDARG00000000529	242
ENSDARG00000000540	500
ENSDARG00000000542	271
ENSDARG00000000551	388
ENSDARG00000000563	38290
ENSDARG00000000567	156
ENSDARG00000000568	629
ENSDARG00000000588	163
ENSDARG00000000606	99
ENSDARG00000000631	841
ENSDARG00000000638	1
ENSDARG00000000651	44
ENSDARG00000000656	31
ENSDARG00000000666	941
ENSDARG00000000690	97
ENSDARG00000000729	339
ENSDARG00000000730	314
ENSDARG00000000747	108
ENSDARG00000000760	153
ENSDARG00000000767	123
ENSDARG00000000779	945
ENSDARG00000000796	764
ENSDARG00000000804	233
ENSDARG00000000830	315
ENSDARG00000000837	492
ENSDARG00000000853	1846
ENSDARG00000000857	577
ENSDARG00000000861	2255
ENSDARG00000000887	21
ENSDARG00000000906	134
ENSDARG00000000935	209
ENSDARG00000000943	431
ENSDARG00000000966	2811
ENSDARG00000001014	3203
ENSDARG00000001015	452
ENSDARG00000001057	2867
ENSDARG00000001127	414
ENSDARG00000001129	913
ENSDARG00000001154	877
ENSDARG00000001162	2094
ENSDARG00000001169	118
ENSDARG00000001210	307
ENSDARG00000001220	3516
ENSDARG00000001234	526
ENSDARG00000001241	1878
ENSDARG00000001244	4036
ENSDARG00000001249	116
ENSDARG00000001259	30
ENSDARG00000001303	78
ENSDARG00000001313	65
ENSDARG00000001354	309
ENSDARG00000001414	217
ENSDARG00000001431	7618
ENSDARG00000001437	566
ENSDARG00000001442	285
ENSDARG00000001447	205
ENSDARG00000001452	132
ENSDARG00000001463	1642
ENSDARG00000001470	97
ENSDARG00000001498	31
ENSDARG00000001549	67
ENSDARG00000001557	230
ENSDARG00000001558	247
ENSDARG00000001559	570
ENSDARG00000001572	18
ENSDARG00000001578	1046
ENSDARG00000001621	223
ENSDARG00000001634	388
ENSDARG00000001656	40
ENSDARG00000001676	369
ENSDARG00000001686	113
ENSDARG00000001710	1557
ENSDARG00000001712	133
ENSDARG00000001721	80
ENSDARG00000001729	1380
ENSDARG00000001733	223
ENSDARG00000001734	484
ENSDARG00000001754	588
ENSDARG00000001760	266
ENSDARG00000001767	154
ENSDARG00000001769	426
ENSDARG00000001771	39
ENSDARG00000001776	72
ENSDARG00000001777	896
ENSDARG00000001781	141
ENSDARG00000001782	23
ENSDARG00000001785	414
ENSDARG00000001788	6392
ENSDARG00000001803	208
ENSDARG00000001804	138
ENSDARG00000001807	358
ENSDARG00000001817	15
ENSDARG00000001818	1213
ENSDARG00000001825	50
ENSDARG00000001829	2092
ENSDARG00000001835	837
ENSDARG00000001857	683
ENSDARG00000001859	53
ENSDARG00000001870	14037
ENSDARG00000001873	1101
ENSDARG00000001879	585
ENSDARG00000001880	324
ENSDARG00000001881	70
ENSDARG00000001882	935
ENSDARG00000001888	203
ENSDARG00000001889	2634
ENSDARG00000001890	1069
ENSDARG00000001891	230
ENSDARG00000001897	1306
ENSDARG00000001898	197
ENSDARG00000001906	17
ENSDARG00000001909	305
ENSDARG00000001910	2091
ENSDARG00000001912	77
ENSDARG00000001913	115
ENSDARG00000001929	663
ENSDARG00000001930	328
ENSDARG00000001933	202
ENSDARG00000001937	65
ENSDARG00000001939	204
ENSDARG00000001940	1089
ENSDARG00000001950	10966
ENSDARG00000001953	1681
ENSDARG00000001968	144
ENSDARG00000001969	307
ENSDARG00000001971	34
ENSDARG00000001975	580
ENSDARG00000001976	396
ENSDARG00000001993	2970
ENSDARG00000001994	5159
ENSDARG00000001999	212
ENSDARG00000002002	274
ENSDARG00000002006	352
ENSDARG00000002013	189
ENSDARG00000002016	395
ENSDARG00000002020	434
ENSDARG00000002021	932
ENSDARG00000002026	111
ENSDARG00000002031	342
ENSDARG00000002037	267
ENSDARG00000002060	18
ENSDARG00000002071	365
ENSDARG00000002077	116
ENSDARG00000002082	2307
ENSDARG00000002084	1335
ENSDARG00000002097	2
ENSDARG00000002127	828
ENSDARG00000002128	342
ENSDARG00000002131	1325
ENSDARG00000002165	463
ENSDARG00000002167	386
ENSDARG00000002168	685
ENSDARG00000002172	308
ENSDARG00000002174	202
ENSDARG00000002184	409
ENSDARG00000002190	970
ENSDARG00000002192	263
ENSDARG00000002193	17503
ENSDARG00000002194	31
ENSDARG00000002196	593
ENSDARG00000002197	707
ENSDARG00000002204	658
ENSDARG00000002210	236
ENSDARG00000002213	197
ENSDARG00000002215	218
ENSDARG00000002216	421
ENSDARG00000002217	505
ENSDARG00000002219	98
ENSDARG00000002220	287
ENSDARG00000002230	2123
ENSDARG00000002231	87
ENSDARG00000002235	1051
ENSDARG00000002240	1629
ENSDARG00000002241	33
ENSDARG00000002249	797
ENSDARG00000002255	1051
ENSDARG00000002259	134
ENSDARG00000002264	355
ENSDARG00000002267	735
ENSDARG00000002271	2659
ENSDARG00000002285	140
ENSDARG00000002293	144
ENSDARG00000002295	128
ENSDARG00000002298	82
ENSDARG00000002299	85
ENSDARG00000002300	74
ENSDARG00000002304	71
ENSDARG00000002305	1775
ENSDARG00000002311	4
ENSDARG00000002330	92
ENSDARG00000002332	497
ENSDARG00000002333	404
ENSDARG00000002336	558
ENSDARG00000002339	412
ENSDARG00000002344	10621
ENSDARG00000002347	3
ENSDARG00000002353	72
ENSDARG00000002355	44
ENSDARG00000002362	652
ENSDARG00000002365	448
